item_name,item_id,user_name,rating
Leinenkugels Sunset Wheat,57459,pumpmaster,10
Des Vignes La Clandestine,62237,Maltador,17
Central Waters Whitewater Weizen,16045,satan165,12
Avery Anniversary Fourteen,73023,sigma23,13
Brooklyn Local 2,96545,EastCoaster,15
Jolly Pumpkin La Roja,36704,qdog,15
Heineken,37,NDbeerdrinker,11
Bush Blonde,3017,BelgBeerGeek,14
North Coast Old Stock Ale,7178,Jake Barnes,15
Budweiser,473,thumper99,1
OMalleys Drop Kick Ale,94385,zombywoof,5
Dieu du Ciel Pch Mortel,11461,Stew41,15
Saranac Pale Ale,544,JackLanders,15
Cigar City Maduro Oatmeal Raisin Cookie Brown Ale,110902,StFun,18
Samuel Adams Latitude 48 Deconstructed IPA - Simcoe,143031,cbfobes,16
Full Sail Pale Ale,558,dmtroyer,13
Baladin Wayan Vieille Cuve,45554,malika,14
Sierra Nevada Celebration Ale,370,snowtiger,17
Chimay Bleue &#40;Blue&#41; / Grande Rserve,53,patrickfannon,18
New Holland Ichabod,2017,sickboy79,16
BJs Tatonka Stout,2596,dirt55,7
Lagunitas Censored &#40;Kronik&#41;,8829,Bendrixian,14
Terrapin Side Project Captn Krunkles Black IPA,118025,nathan30533,19
Tregs Sunshine Pils,14050,HighGravity,15
Highland Black Mocha Stout,7537,devilben02,16
Harpoon 100 Barrel Series #10 - Triticus,48088,2beerguys,14
Saranac Belgian White,554,yemntftb,12
Augustiner Lagerbier Hell,9604,northropfrye,12
Big Sky IPA,35164,beerchugger,16
Lakefront Pumpkin Lager,979,burcusabrews,10
Sierra Nevada Early Spring Beer &#40;ESB&#41;,82791,Peregrinari,16
Anchor Porter,48,LanceUppercut,15
Dundee Original Honey Brown Lager,82,BeerAteHer,9
Boelens Kerstbier,9346,LordCorkscrew,15
Saint Arnold Spring Bock,1344,JoeinEscaz,12
Kppers Klsch,11056,wekker84,10
Stone Oaked Arrogant Bastard Ale,39654,devilben02,17
Lighthouse Race Rocks Ale,7413,bulldogops,15
New Glarus Apple Ale,8035,Sickboy282,16
Dieu du Ciel Pch Mortel,11461,JugOPunch,16
Sierra Nevada Bigfoot,371,tsgrayson,12
Pacific Western Ironhorse,4192,Riotboy,13
Breckenridge Christmas Ale,4614,high_on_hops,14
Bud Light,474,ajpete,11
Samuel Adams Boston Ale,159,ronaldtheriot,13
Pacifico Clara,746,rugbydude05,7
Augustijn Grand Cru,3960,Cole,17
Widmer Brothers Drop Top Amber Ale,23219,AWMiller,12
Sierra Nevada Pale Ale &#40;Bottle&#41;,365,riot8088,13
Port Brewing High Tide  Fresh Hop IPA,39965,elgiacomo,17
Nils Oscar India Ale,51039,cab,15
Samuel Adams Summer Ale,171,unibaren,12
Schneider Georg Schneiders Wiesen Edel-Weisse,6212,brainlair,14
21st Amendment Fireside Chat,132406,Davetopay,4
Moylans Old Blarney Barley Wine,1583,beachbum25,10
Ridgeway Bad Elf  6%,28228,jon112981,13
Redhook IPA,663,scoobyluv,12
Founders Reds Rye P.A.,30010,MagooinPA,18
Cambridge Resolution,82227,TheGent,17
Manayunk Black Eye P. A.,114121,regspeir,17
Trader Joes Hofbrau Bock,42935,wxman,12
Bayreuther Aktien Zwickl Kellerbier,24569,georgekessel,11
Full Sail IPA,559,scarletfire65,13
Samuel Adams Boston Lager,158,PGA324,12
Stone Sawyers Triple,27108,WisconsinBeer,14
Samuel Adams Octoberfest,167,JohnDo2000,15
River City Prairie Fire Lager,134645,RobertDale,10
Avery The Maharaja Imperial India Pale Ale,44485,coyotehunter,18
Fullers Vintage Ale 2000,301,GermanBrews76,18
Holy Mackerel Special Golden Ale,71477,rlaw,13
Green Flash Le Freak,70945,bellmyer,16
Great Lakes Brewing Devils Pale Ale 666,63050,wilderthanyou,14
Bear Republic Mach 10,93497,GandGKevin,17
Coopers Sparkling Ale,1589,Stopherbomber,15
Left Hand 400 Pound Monkey,91991,Koyo,14
Budweiser Chelada,74833,EKGoldings,1
Kirin Ichiban,268,hennes,9
Boulder Beer Mojo Risin,67620,wedgie9,15
Bavik Ezel Wit,18822,Parket,12
Abita Amber Lager,2,LAboozehound,15
Redbridge,67279,wilderthanyou,2
Whitbread Pale Ale &#40;USA&#41;,4506,MaxPower,13
Petes Wicked Helles Lager,9030,SirHopsAlot,6
Stone Imperial Russian Stout,4315,bethmatt0421,18
Mendocino Red Tail Ale,353,naivepegasus,13
Surly Darkness,65289,csteele2144,17
Dundee Original Honey Brown Lager,82,pistolpete,12
Wye Valley Dorothy Goodbodys Golden Ale,5807,pughy1957,15
St Peters Cream Stout,5301,grimreaperguru,16
Flying Dog Gonzo Imperial Porter,45950,kseecs16,16
Astoria Bitter Bitch IPA,52046,BK7,19
Budweiser 3.5%,64100,Jonte,2
Petrus Triple,6773,fishingnet,13
Busch Light,493,mikejmadden99,2
Lightning Ionizer Lager,74203,thewombat,11
Surly CynicAle,59198,cakanator,18
Anchor Bock Beer,47436,bennylava,12
Victory Golden Monkey,630,aplusbreaks,14
Anchor Small Beer,4729,Nik925,6
Weyerbacher Raspberry Imperial Stout,2326,DCJack,15
OHanlons Port Stout,11452,spector,15
Belfast Bay McGoverns Oatmeal Stout,7013,bkurtz,13
Anderson Valley Boont Amber Ale,330,Teege,11
Stone Chipotle Smoked Porter,61219,Beerapprentice,16
Chu Tin Pale Ale,65138,bradlyc77,12
Green Room Holla Ray,159993,peekaboo17,17
Delirium Tremens,1039,RiverHorse,12
Russian River Pliny the Elder,8936,Hoptagon,18
Chapeau Exotic,2133,Sanchex,5
Red Dog,410,beerlover82,5
Victory Golden Monkey,630,zootfinster,14
St. Bernardus Abt 12,2530,duffman462,15
Lagunitas India Pale Ale,6887,Pookie9121,13
Jolly Pumpkin Golden Manatee Gluten Free Sour,126797,ketchepillar,11
Samba do Brasil,34762,Stefano,6
OysterHouse  Dirty Blonde,113370,DrinkEmUpJones,13
Pizza Port Cuvee de Tomme,17385,konstifik,18
Sierra Nevada Porter,366,gmcase,14
Russian River Temptation,13145,georgebrassin,15
Midnight Sun Sockeye Red IPA,2444,unclebleen,13
Frstenberg Hefeweizen Dunkel,6259,SlovakSniper,13
Great Divide Yeti Imperial Stout,25082,BeerViking,18
Matilda Bay Premier Lager,6882,Nemo,6
Green Flash Le Freak,70945,Anker,14
Ste. Andre Dougs Scotch Ale,52518,dirkules,14
Leinenkugels Big Eddy Russian Imperial Stout,78733,JohnnyMummbles,15
Tregs Scratch 37,134447,oOJUXEOo,15
Unibroue La Fin du Monde,1094,tarjei,16
McMenamins Black Rabbit Porter,8376,22415brewery,13
Wychwood Hobgoblin &#40;Pasteurised&#41;,5107,popephred,12
Great Divide Chocolate Oak Aged Yeti,103422,konstifik,14
Sleeman Cream Ale,3374,Strangebrewer,10
Retter Bier Export,54960,Kirill,8
Worthington 1744,16424,vanvenlo,10
Bud Light Golden Wheat,107512,cakanator,6
Unibroue Eau Bnite,1923,kepano,14
Boddingtons Pub Ale &#40;Can&#41;,690,Crash,6
Pilsner Urquell,717,Sask89,10
Left Hand Milk Stout,12028,agillespie81,18
Buckeye Martian Marzen Lager,14902,BeerVirgin72,10
Nutfield Old Man Ale,101,HopheadHans,11
Smuttynose Imperial Stout,7086,Skeegle,17
Sun Up Trooper India Pale Ale,56713,Foxbush,12
Michelob Ultra Lime Cactus,45639,Rogueone,10
Magic Hat Fat Angel,1467,Jine,12
Chapeau Kriek,6092,yarry,10
Weltenburger Kloster Barock Dunkel,4024,alafito,12
Taps 90-Shilling Scotch Ale,32523,PuckLSHS,17
New Glarus Road Slush Stout,55763,Jmichael,16
Anchor Steam Beer,46,grandet,12
Dogfish Head World Wide Stout 2001/2003-Present &#40;18%&#41;,5923,joeec5,18
Archers Cupids Arrow,31144,evilsoc,9
Weyerbacher Thirteen,85811,NomDeBeer,16
Three Floyds Dark Lord Russian Imperial Stout,15917,nhorween,18
Flossmoor Station Mick Jaggery IPA,119445,3Faveryrogue,14
Wernesgrner Pils,9797,kassner,14
New Glarus Two Women Lager &#40;2011-&#41;,141921,angrybeerman,16
Dogfish Head Immort Ale,2808,JMFS,17
Avery The Czar Imperial Stout,20295,mirjukka,17
New Belgium Sunshine Wheat,423,noncaloric,10
Winters Bourbon Cask Ale,54136,wcampbell,8
Boulevard Pale Ale,113,Stellaaaa,13
Pretty Things Saint Botolphs Town,99124,BeerCast_Rich,17
Left Hand Imperial Stout,429,Nikiel,12
3 Fonteinen Oude Geuze Vintage &#40;all from 2002-*&#41;,56716,BartC,16
Orval,835,Bajahobo,15
Bottleworks Imagination Series 6th Anniversary Ale,44229,FrkAabenhuus,14
New Glarus Fat Squirrel Nut Brown Ale,23926,belgianhomebrew,15
Cigar City Humidor Series Jai Alai Cedar Aged India Pale Ale,102863,mreusch,16
Le Cheval Blanc Cream Ale,22771,lefossoyeur,15
Elevation 66 Ramble Tamble Red Ale,153540,rayOfBeer,16
Meierei-Weizen,106487,culchiem,13
Abita Jockamo IPA,80779,Peterlemonjelo,7
Flying Dog Tire Bite Golden Ale,687,bryandhargrave,8
Barnsley Beer Company Barnsley Blonde,106575,deanso,12
Yukon Midnight Sun Espresso Stout,33170,Rockinout,15
Kern River Class V Stout,63048,ADfan,16
Samuel Adams Chocolate Bock,29842,beerchugger,14
AleSmith YuleSmith &#40;Summer&#41; India Pale Ale,2497,Schultsc,19
Youngs Dirty Dicks Ale,2344,flutetokill,13
Fullers London Porter &#40;Bottle/Keg&#41;,303,themadbrewer,18
Frederiksodde Etlars IPA,137624,PeaceRich,12
Hoegaarden,399,eleusis,16
Dogfish Head World Wide Stout 2002 &#40;23%&#41;,18543,BT,19
AleSmith IPA,14396,cstuartj,18
Satan Red,402,bask,12
Gilded Otter Three Pines IPA,3502,Jow,17
Four Peaks Porter,1426,Sickboy282,15
Hopf Helle Weie &#40;Das Original&#41;,12974,BierBauch,12
Hoegaarden,399,popery,9
Weihenstephaner Original Bayrisch Mild &#40;Premium&#41;,1593,cmonster,13
Ballast Point Calico Amber Ale,2507,jehoey,14
Paulaner Salvator,649,goz,13
Alaskan Amber,13,colts9016,10
Michelob Honey Wheat Ale,100869,poisoneddwarf,11
Dicks IPA,17782,weeare138,14
DuClaw Black Jack Stout,19470,elmatador00,15
Sly Fox Black Raspberry Reserve,16641,wedgie9,12
Sleeman Cream Ale,3374,POD,9
Newby Wyke White Squall,29175,albertane,13
Guinness Foreign Extra Stout,12910,BeerFanDan17,15
Bofferding Hausbier,10224,mjmurphy2,14
Bells Kalamazoo Stout,3209,JamesD,18
New Belgium La Folie,10513,wedgie9,17
Sierra Nevada Pale Ale &#40;Bottle&#41;,365,jhliesen,17
Redhook ESB,662,BeerRunner,15
Steininger Premium Bier,30419,inbirraveritas,7
St Feuillien Triple,2406,IslandHaole,15
Dominion Millennium,7874,rajendra82,14
Pilsner Urquell,717,retinadoc,9
Dogfish Head Liquor de Malt,33380,AlchemistZ,19
Green Flash West Coast IPA,44905,mastabass666,18
Three Floyds Alpha King,1432,brianjames1,15
Bear Republic XP Pale Ale,7710,FatguyRacer,16
Grolsch Premium Lager / Pilsner,715,JohnDo2000,13
Boulder Beer Mojo IPA,25095,bpreo,16
Ter Doolen &#40;Dolen&#41; Kriek,46961,Mathieu87,13
West Coast IPA,8545,jwdevalue,16
Youngs Oatmeal Stout &#40;London Stout&#41;,22412,cranesareflying,12
Petes Wicked Rally Cap Ale,32879,tomxcs,10
Lohrer Keiler Land-Pils,115694,dudebun,12
Port Brewing Older Viscosity,66624,cryptobard,17
Voodoo Big Black Voodoo Daddy,78545,dagimp,16
Coney Island Albino Python,88696,mrmartin,12
Southampton India Pale Ale,53916,DrHomolka,14
JosephsBrau Oktoberfest,64650,Kirill,8
Lost Abbey Avant Garde Ale,59580,JB84,15
Driftwood Old Cellar Dweller Barleywine,96843,ardiesr,16
North Coast Old Rasputin Russian Imperial Stout,680,chronictonic,18
Bridgeport Caf Negro Coffee Infused Porter,135935,Nena,12
Dogfish Head 90 Minute Imperial IPA,10569,hoppymeal,16
Moosehead Lager,203,cdugo,8
Rogue Captain Sigs Deadliest Ale &#40;Northwestern Ale&#41;,96173,branspra,11
South Shore Rhoades Scholar Stout,14761,jewedekind,15
Michelob Celebrate Vanilla Oak,52080,RollinHard,6
Oskar Blues Dales Pale Ale,11576,Westmeister,17
Grain Belt Premium Light,11290,LibraryBrewer,8
Harpoon Winter Warmer,702,hivemind,13
Multi-Brasses Moka dOr,89609,Diogne,10
HeBrew Rejewvenator 2008,86228,ObsceneOne,17
Victory HopDevil,618,AxeMaster221,17
Blue Point Hoptical Illusion,39047,mnstorm99,13
Southern Tier Un*Earthly,56403,TheGent,17
Crowmoor Dry Apple Cider 4.7,51928,trapez,7
Jack-Op &#40;2010-...&#41;,129170,BelgBeerGeek,15
Stone Old Guardian &#40;Vintages 2004 and later&#41;,30838,thooper41,15
Ommegang Rare Vos,8838,thejon375,13
Dogfish Head Namaste,106337,hoosiers1994,16
Hermitage Single HOP Admiral,148681,Fatalstrike,8
Bayern Dancing Trout Ale &#40;formerly Trout Slayer&#41;,8593,MatKool,19
Cigar City Imperial Milk Porter - Stranahans Whiskey Barrel Aged,149078,wavers1,17
Victory Headwaters Pale Ale,139106,RickTStiles,15
Great Divide Hibernation Ale,1653,trevor211,13
Cigar City Vuja De,137207,KingCecil,17
Sprecher Mai Bock,1371,KAF,12
Miller Genuine Draft &#40;MGD&#41;,405,Hab40oz,8
Neustadt Springs Bruce County Premium,22798,Zenwolf,14
Dogfish Head 120 Minute IPA,22904,drainey,16
North Coast Old Stock Ale,7178,nolankowal,16
Budweiser American Ale,90235,MtStateBeer,9
Pabst Blue Ribbon,734,Zymologist,20
AleSmith YuleSmith &#40;Summer&#41; India Pale Ale,2497,acertain,18
Theakston Old Peculier &#40;Bottle&#41;,870,diabel,14
Two Beers Fresh Hop,112977,bvc,14
La Bole Cidre Brut,111550,heavy,12
Bells Amber Ale,3206,arantiztacci,15
Emersons JP &#40;2008&#41;,91008,DiscoForever,17
McEwans Lager,7765,snapdharlich,15
Unibroue dition 2004,28540,sersdf,17
Rodenbach Vintage,112249,Scauca,16
Russian River Benediction,54332,Hairofthedog,14
Fullers London Pride &#40;Pasteurised&#41;,288,beanmedic,15
Terrapin Big Hoppy Monster,39397,jmikolich,16
Kalik,8682,bochi23,9
Bells Expedition Stout,3214,Cdog,17
Bull City Jack Tar Stout,146972,DukeBrewDevil,14
Strohs,736,rabuc,7
Sweetwater Festive Ale,176,elektrikjester,17
Bear Republic Red Rocket Ale,1609,thejon375,13
Bear Brew Midnight Stout,4499,beerman991979,15
Widmer Brothers Reserve Galaxy Hopped Barleywine,141829,Jesterdeal,13
Jolly Pumpkin Weizen Bam,89680,MaBeer1972,6
Jolly Pumpkin Calabaza Blanca,36706,drjoel,17
Jolly Pumpkin Calabaza Blanca,36706,idbowman82,11
Petes Wicked Summer Brew,471,BeaverBrown,6
Harpoon Leviathan Belgian Quad,80128,JB84,13
"Les Trois Mousquetaires MIM 2006 - Ryan Allen, MacAllen Pils",72372,marcb,13
Colt 45 6%,5975,Mangino,2
Meister Lager,3058,lagerman99,6
Victory Summer Love,124335,cbfobes,15
Weyerbacher Riserva,63459,checkmatei1,16
New Glarus Organic Revolution,79609,bhiner41,11
Stoudts India Pale Ale,8083,aaronh,16
Dogfish Head Punkin Ale,16957,matmatmat,13
Dogfish Head Black and Red,143225,Damico,13
OFallon Smoked Porter,18057,Hudspart,8
Wells Banana Bread Beer &#40;Bottle&#41;,13066,davidm,14
Aldi Treble XB English Bitter,90333,HarryFlashman,10
Gouden Carolus Nol &#40;Christmas&#41;,18375,DCopperfields,16
Warsteiner Premium Verum,1417,ILduce,12
Russian River Mortification,99105,AlabastorJones,17
Atlantic Coal Porter,2396,dondk,13
Unibroue Chambly Noire,50685,crowderm,15
Tuborg Rd Lagerl,8332,cheeta,10
Stone Ruination IPA,14709,beerandIT,17
Moylans Hopsickle Imperial India Pale Ale,50114,grandridge,13
La Tour  Bires Tour-Menthe,70215,sseb69,17
Mickeys Fine Malt Liquor,2465,pjk33,3
AleSmith Barrel Aged Speedway Stout,28173,rmhancock,18
Heavyweight Lunacy,4621,harmfuldrunk,13
Switchback Ale,18592,nhorween,12
Port Brewing Santas Little Helper,18856,tmohr,12
Founders Devil Dancer Triple IPA,34518,hezron,15
Guinness Extra Stout &#40;North America&#41;,4456,movezig,12
Farnum Hill Semi-Dry Cider,14840,BrewBoxer,15
Ommegang Abbey Ale,3022,dyetube,16
Pizza Port Cuvee de Tomme,17385,VikingHammer,19
Hurlimann Caesarus Imperator Heller Bock,4629,Hyde,17
Herrnbru St Martini Weizenbock,10139,NDmullet,13
Petrus Blond,9317,STEPHENDR,16
Cigar City Vuja De - Red Wine Barrel Aged,140637,mlunger12,11
Stone Oaked Arrogant Bastard Ale,39654,Rettep,17
Leinenkugels Berry Weiss,986,mike mcneil,9
Corona Extra,742,faulstich,3
Abita Wheat,12827,DaMenace123,8
Pizza Port Frank Double IPA,16662,Kathy,10
Stone 09.09.09 Vertical Epic Ale,104892,jblendy,14
Stoudts Oktoberfest,6248,BrewBoxer,12
Old Milwaukee,735,Tippie4,3
Bells Lager Beer,3222,kseecs16,13
Youngs Ram Rod &#40;Pasteurised&#41;,141,weeicemon,15
Westvleteren Extra 8,4935,fluids,18
Weihenstephaner Kristall Weissbier,4584,brenn79,14
Molson Golden,247,jujubeast6000,8
North Coast Old Rasputin Russian Imperial Stout,680,Jeff0Hull,14
Abbaye des Rocs Brune,832,teddybeer,17
Erdinger Weissbier &#40;Hefe-Weizen&#41;,2468,fishman,13
Harpoon IPA,694,ukoolaid,11
Boulder Beer Sweaty Betty Blonde,34198,strap,12
Pike Auld Acquaintance,1181,Cirrhosis,15
LAmre  Boire Celebratus,67403,Viper666,16
Orlando Brewing Organic Blonde Ale,60756,Quake1028,10
Smuttynose Pumpkin Ale,26777,HighlanderOne,13
Real Ale Roggenbier,79238,HumuloneRed,18
Big Flats 1901 Premium American Lager,135439,Syzzer,2
Summit Great Northern Porter,7746,turg,14
Orval,835,RoscoeJackson,14
Gearys London Porter,4302,lagermonkey,14
Sierra Nevada Bigfoot,371,Foxbush,14
Westvleteren Extra 8,4935,lebshiff21,17
Dogwood Summer Brew,640,rajendra82,17
Hvels Original,4761,TaxiDriver,15
Allagash Black,82048,Acknud,17
Surly Darkness,65289,hair-old,16
Rabbits Foot Biere De Miele,75053,Nikiel,12
Bells Pale Ale,3207,TKA300,16
Stone Ruination IPA,14709,dutch23mp,16
Molson Canadian Light,238,Bassy15,12
Samuel Adams Rustic Saison,140821,mcdalough,10
Dundee Oktoberfest,92228,jimig,17
Baron Maibock,101132,snakeoilpete,12
Ithaca Cascazilla,37289,mesperon,14
Bischoff Winter Bock,7192,RedSox2004,12
Samuel Adams Boston Lager,158,BeerMountie,17
Avery Salvation,14733,cab,15
Thwaites Nutty Black / Dark Mild &#40;Cask&#41;,18672,AleManTom,12
Hoppin Frog Bodacious Black & Tan,65882,abstractbeer,15
St Peters Best Bitter,5880,wildchefbill,15
Casco Bay Pilsner,1630,Sammys,12
Three Floyds Drunk Monk,47369,SQNfan,15
St. Bernardus Blanche &#40;Witbier&#41;,12269,BigMilly8,13
Michelob Pale Ale,485,gsteph,6
Lagunitas Maximus,7859,xmarcnolanx,15
Flying Dog Doggie Style Classic Pale Ale,683,dand645,12
Barleys Christmas Ale,12167,ogglethorp,13
Creemore Springs urBock,5203,cyrenaica,16
AleSmith Decadence 2007,85148,dpjuart,18
Dark Horse Fore Smoked Stout,19266,frylock,15
Terrapin Golden Ale &#40;Cream Ale&#41;,23798,Tripplebrew,10
Mendocino Talon Barley Wine,31993,broken013,17
Pyraser 6-Korn Bier,62833,mile,13
Thomas Hooker Blonde Ale,25538,TATE,3
Russian River Damnation,13146,yemenmocha,13
Dieu du Ciel Rose dHibiscus,59877,Madsnp,13
Negra Modelo,745,theviolet,14
Capital Fest,859,Falconseye8,20
Hitachino Nest Weizen,10525,DankbrewedDank,12
DuClaw Black Jack Stout,19470,richlikebeer,17
Great Divide Hercules Double IPA,32751,ResieWdub,16
Pacifico Clara,746,AWMiller,5
Oakham Mompessons Gold,6305,evergreen0199,15
Chimay Bleue &#40;Blue&#41; / Grande Rserve,53,GothGargoyle,17
Affligem Tripel,3734,Dreadly,16
Delirium Nol,5998,oobawa,13
Sierra Nevada Celebration Ale,370,kreepindeth,18
Port Brewing Wipeout IPA,14434,Adenila,17
Miller High Life,407,Jmichael,1
Speakeasy Prohibition Ale,178,VAYankee,12
Hair of the Dog Doggie Claws &#40;2003-&#41;,38244,Hopper,11
Miller Lite,403,DogfishKing,14
Purple Possum Habanero Mead,94484,TheCheeseMan,1
Adnams Gunhill &#40;Bottle&#41;,91564,liinis,13
Magic Hat Blind Faith,1466,dberger624,15
Blue Moon Harvest Moon Pumpkin Ale,2262,mothman,14
Lagunitas Sonoma Farmhouse Hop Stoopid,69933,Scubatrip,17
Anchor Our Special Ale &#40;2004&#41;,40560,ontario102,15
Left Hand Smoked Goosinator Doppelbock,79164,edden,12
Tiger Beer,3126,greenhorn1,11
Arcadia Cocoa Loco Triple Chocolate Stout,67761,lampeno420,9
Peckerhead Brewery Koltzh Ale,20017,AndrewKoransky,12
Crooked River Settlers Ale ESB,1638,cb,18
Sweetwater IPA,177,lizziesage,13
New Belgium Belgo IPA,125809,RollinHard,15
Real Ale Coffee Porter,21931,redgold07,15
Ellicott Mills Alpenhof Boomerang Lager,28216,Mirage52,10
Two Hearted Ale,1502,ScottyP,17
Tripel Karmeliet,5368,LoveCaissa,16
Arbor Velvet Hammer,97274,polomagnifico,16
Summit Great Northern Porter,7746,Northernbrewer,15
Mad Anthony West Coast Stout,56955,bdigital,15
San Diego Hopnotic IPA,69600,ajm,15
Beamish Irish Stout,1,thekmoonlegend,14
AleSmith YuleSmith &#40;Winter&#41; Imperial Red Ale,64102,keidjxz,16
Bucanero Fuerte,12085,Vaiz,9
Bear Republic Hop Rod Rye Ale,8048,jdp,17
Bells Special Double Cream Stout,3212,dresden,16
Coopers Best Extra Stout,1590,DunkelMeister,15
New Holland Night Tripper,83918,kevinsenn,12
Mad River John Barleycorn,1268,screigh,14
Anderson Valley Boont ESB,335,ENTROPY,16
Barley Island Blind Tiger Pale Ale,19691,doubelknv3,11
Samuel Adams Scotch Ale,161,hoplover,17
Rogue Old Crustacean Barleywine,594,mayday035,18
Lagunitas Imperial Red,44450,Modulo,15
Pagosa Rodeo Rider Red,80023,IainOg,11
Paulaner Hefe-Weissbier,647,dubs,14
New Glarus Black Wheat,43738,ketchepillar,16
Mildura Brewery Mallee Bull Heavy,43156,Dredd,13
Ommegang Chocolate Indulgence,75815,MoDog,16
Elysian The Immortal IPA,3786,CaptBier,13
Blue Moon Harvest Moon Pumpkin Ale,2262,Block,13
Lakefront Fixed Gear,119148,vikingguy,13
Rogue Dead Guy Ale,589,Mad_Ferret,10
Jason Fields & Kevin Sheppard / Tregs / Stone Cherry Chocolate Stout,150018,crackedmachine,15
Sadlers Samurai,147209,niquillis,15
Schloss Eggenberg Samichlaus Bier,6245,eeblah,19
Wild Goose Nut Brown Ale,4669,Panzuriel,13
Dieu du Ciel quinoxe du Printemps,15122,punkska101,17
Columbus Brewing Barley Wine,69122,1010,17
Samuel Smiths Imperial Stout,85,PapaSkeetSkeet,15
Ommegang Ommegeddon,43665,natedoggkc,17
AleSmith Old Numbskull,2490,zizzybalubba,18
Boddingtons Pub Ale &#40;Can&#41;,690,gdub171,13
Saint Arnold Divine Reserve #4,70436,billism,17
Goose Island Blonde Ale,812,sersdf,12
Heineken,37,wizardp,13
Rogue Brutal IPA,581,Brodie,15
Great Lakes Eliot Ness,1221,heynik1885,15
Prinzregent Luitpold Weissbier Hell,8946,FishManLA,10
Flying Dog Raging Bitch,110932,billdrinksbeer,18
Southern Tier Jah-va Imperial Coffee Stout,56276,mkgrenwel,15
Paulaner Hefe-Weissbier,647,vacek,10
Victory Prima Pils,619,Bonster,15
Unibroue La Fin du Monde,1094,Sincere,19
Moosehead Lager,203,DougBassett99,6
Bayerischer Bahnhof Original Leipziger Gose,23041,cdcook,15
Hamms Golden Draft,7340,GrainBeltGuzzler,5
Singha,1092,RuneStumo,7
Kirin Light,269,gerardoluna,4
Genesee Cream Ale,74,biggcb,6
Franziskaner Hefe-Weissbier,1088,pbjclimber,14
Bells Oberon Ale,3211,BeerBeatnik,18
Cigar City The Sound of Big Wood,126934,HOPSHUNTER,15
Braumanufaktur Honigmet,98295,heavy,13
Lazy Magnolia Southern Pecan,44781,Metalchopz,13
Sierra Nevada Pale Ale &#40;Bottle&#41;,365,dmtroyer,13
Gage Roads Pure Malt Lager,47356,Aarleks,11
De Ranke Noir De Dottignies,90839,finol,10
Dogfish Head Indian Brown Ale,3076,mkofron,16
